"treatment_status","control","micro_credit","in_kind_grant","cash_grant","hasbiz","is_male","worked","has_biz","family_inc_low","trained","new_biz_assets","monthly_expanses","monthly_revenue","monthly_profits","labour_inc","total_inc","age","migrate","educ_college","educ_somecollege","educ_hs","marital_s","marital_m"
2,0,1,0,0,1,1,1,0,0,0,45782.5026792914,940.126185305417,797.292317729443,-142.833867575973,244.090750932749,101.256883356776,30.2745243669497,0,0,0,1,1,0
2,0,1,0,0,1,0,0,0,0,0,46519.7125055787,871.777069289237,1428.06573025882,556.288660969585,144.335735791951,700.624396761537,28.5740473315182,1,2,0,0,0,1
1,1,0,0,0,0,1,1,1,0,0,52523.1667238106,928.895467426628,894.663696642965,-34.2317707836628,228.129688041767,193.897917258104,29.0529825843891,0,2,0,0,1,0
2,0,1,0,0,0,1,1,0,1,0,51558.0710892182,725.000676233321,1575.1209128648,850.120236631483,223.478060865526,1073.59829749701,17.8987088654368,1,2,0,0,0,1
3,0,0,1,0,0,0,0,0,0,0,43996.0559061865,513.34738987498,1126.90341938287,613.55602950789,186.149781459816,799.705810967706,26.9342453289055,0,0,0,1,1,0
2,0,1,0,0,0,1,0,1,1,0,58245.7385195698,239.239097572863,251.22225144878,11.9831538759172,198.566255996367,210.549409872285,22.1082292768244,0,0,0,1,1,0
3,0,0,1,0,0,1,0,0,0,0,51768.0542558889,107.250586384907,886.789822950959,779.539236566052,121.439773344416,900.979009910468,39.2514155745028,1,1,1,0,0,1
2,0,1,0,0,0,1,0,0,0,0,60368.3225773757,170.080865500495,1900.4959333688,1730.41506786831,152.473044083821,1882.88811195213,17.5698460694905,0,0,0,1,1,0
2,0,1,0,0,0,0,1,0,1,0,46283.2136408418,586.240160511807,919.772910419852,333.532749908045,212.755335213637,546.288085121682,45.5138625686535,0,1,1,0,0,1
1,1,0,0,0,0,1,1,0,1,1,51956.4010848459,286.409379914403,843.209458980709,556.800079066306,174.919513325254,731.71959239156,23.0279607595224,0,1,1,0,0,1
1,1,0,0,0,1,0,0,1,1,0,71580.0050523666,516.895154025406,1835.79406980425,1318.89891577885,190.553117817279,1509.45203359612,31.4259986603643,0,1,1,0,0,1
1,1,0,0,0,0,1,1,0,1,0,45085.4133474378,746.566674206406,1597.60886151344,851.04218730703,173.80207590805,1024.84426321508,25.3487038532119,0,1,1,0,0,1
3,0,0,1,0,0,1,1,0,0,1,49999.5235776564,978.492371039465,925.100370775908,-53.3920002635568,208.896313440219,155.504313176662,36.3025162727241,0,0,0,1,1,0
3,0,0,1,0,0,1,1,1,0,0,51620.5841124777,83.0523539334536,125.121583696455,42.0692297630012,230.945294269984,273.014524032985,33.6850865941168,0,0,0,1,1,0
2,0,1,0,0,0,0,0,0,0,0,43496.1449051088,538.111932808533,3.65226482972503,-534.459667978808,166.492658940287,-367.967009038521,35.5403131372199,0,0,0,1,0,1
3,0,0,1,0,1,0,0,1,0,0,44197.5552667912,770.06546407938,1509.77630447596,739.710840396583,71.7617664826439,811.472606879227,34.3278194105552,0,0,0,1,0,1
1,1,0,0,0,1,0,1,0,0,0,54901.0652416951,58.447245741263,148.926157038659,90.4789112973958,172.755114005185,263.234025302581,50.3163322874583,0,1,1,0,1,0
3,0,0,1,0,0,0,0,0,0,0,46170.9438313256,240.328955696896,1304.62460406125,1064.29564836435,261.023767720848,1325.3194160852,12.034667450523,0,0,0,1,1,0
4,0,0,0,1,1,0,0,0,1,0,43157.1039445956,653.886110521853,806.952130049467,153.066019527614,214.273834186573,367.339853714187,25.13912983939,1,0,0,1,0,1
4,0,0,0,1,1,0,0,1,1,1,45399.8155374295,511.323300888762,1356.6506318748,845.327330986038,213.448540766776,1058.77587175281,29.8546115183727,0,0,0,1,1,0
2,0,1,0,0,0,0,0,0,1,0,55632.7284723532,776.998973917216,702.68193539232,-74.3170385248959,279.11720285008,204.800164325184,39.7014253513655,0,2,0,0,0,1
4,0,0,0,1,1,0,1,0,0,0,53287.6103407736,557.168742641807,1927.07912344486,1369.91038080305,221.423049119206,1591.33342992225,41.884528888347,0,2,0,0,0,1
2,0,1,0,0,0,1,0,0,0,0,49734.7098956009,794.884573668242,700.044462457299,-94.8401112109423,99.6255936593121,4.78548244836985,36.7836501077814,0,1,1,0,0,1
4,0,0,0,1,1,1,0,1,1,1,51507.49264754,713.718327693641,1396.5397356078,682.821407914162,209.051295951674,891.872703865836,24.3306286149873,0,1,1,0,1,0
4,0,0,0,1,0,0,0,0,1,1,40086.5447831877,870.43697736226,1679.62489463389,809.187917271629,237.227589367002,1046.41550663863,58.6221319850456,1,1,1,0,1,0
2,0,1,0,0,1,0,0,1,0,0,56247.46756637,512.83430843614,1529.8598697409,1017.02556130476,322.512649050633,1339.5382103554,29.2372448735233,0,0,0,1,1,0
1,1,0,0,0,0,0,1,0,1,0,57638.9531126936,421.758698532358,1331.20705280453,909.448354272172,247.179590760903,1156.62794503307,52.2104380530579,1,2,0,0,1,0
2,0,1,0,0,1,1,0,0,0,0,39158.369659177,465.645716525614,1066.42469298095,600.778976455331,288.768326768158,889.547303223488,34.8522778991231,0,2,0,0,0,1
3,0,0,1,0,1,1,1,1,1,0,41460.8549830415,687.664991011843,1993.66681883112,1306.00182781927,114.742248526015,1420.74407634529,37.3355030640969,0,0,0,1,1,0
1,1,0,0,0,1,1,1,0,1,1,47398.1662856378,817.142368061468,1096.53772460297,279.3953565415,189.958388419439,469.353744960939,22.222240237574,1,0,0,1,0,1
2,0,1,0,0,0,1,1,1,1,1,54752.4625081823,747.5548714865,804.290080443025,56.7352089565247,201.875249638198,258.610458594723,33.4840233604095,0,0,0,1,1,0
3,0,0,1,0,0,1,1,1,0,1,41872.5999974077,885.300431633368,1291.58690245822,406.286470824853,304.04584725175,710.332318076603,18.6490842970435,0,1,1,0,0,1
1,1,0,0,0,0,0,0,0,0,0,42311.8214716032,208.710764767602,242.955423425883,34.244658658281,214.007218540613,248.251877198894,37.1203467922833,0,1,1,0,1,0
4,0,0,0,1,0,0,1,0,1,0,46535.8312725924,409.727463964373,1408.4540028125,998.726538848132,195.857323231376,1194.58386207951,32.5684666840736,0,0,0,1,0,1
1,1,0,0,0,0,0,1,1,0,0,38410.9597331701,283.573753433302,312.257705256343,28.6839518230408,218.828280639282,247.512232462323,37.2359974427465,0,1,1,0,0,1
3,0,0,1,0,1,0,1,0,1,0,54757.416280207,358.75547118485,369.197099003941,10.4416278190911,165.085552173098,175.527179992189,41.3160883348269,0,0,0,1,1,0
1,1,0,0,0,0,1,1,0,1,0,60358.8771711282,95.8498346153647,520.014823880047,424.164989264682,209.246762209841,633.411751474523,34.605124270653,0,0,0,1,1,0
2,0,1,0,0,1,0,0,1,0,0,39568.9643906058,194.563619792461,1259.86603274941,1065.30241295695,201.795004340734,1267.09741729769,16.3851212915972,1,1,1,0,1,0
4,0,0,0,1,1,1,1,1,1,1,51017.9552683606,378.427647287026,850.425666663796,471.99801937677,177.608102410372,649.606121787141,45.6339573926699,0,0,0,1,1,0
4,0,0,0,1,1,1,1,1,0,0,34082.4206213986,303.852984448895,629.636686295271,325.783701846376,170.707647527297,496.491349373673,54.1999628728028,0,0,0,1,1,0
2,0,1,0,0,1,1,1,0,0,1,54431.6684611157,763.316391268745,41.8985262513161,-721.417865017429,175.443375191208,-545.974489826221,29.1197273880982,0,1,1,0,0,1
4,0,0,0,1,1,1,1,0,1,1,66430.499485742,723.833326483145,182.548221200705,-541.285105282441,137.466723172856,-403.818382109585,38.8881197391911,0,0,0,1,1,0
4,0,0,0,1,1,0,0,1,1,0,41594.9748201306,261.212720535696,1649.875711184,1388.6629906483,207.463099734825,1596.12609038312,37.1868494843032,0,1,1,0,0,1
1,1,0,0,0,0,0,0,1,0,0,23028.5976858904,919.813071377575,939.830392599106,20.0173212215304,321.9541111041,341.97143232563,32.6003095541056,0,0,0,1,1,0
3,0,0,1,0,0,0,1,1,1,1,49565.8121492713,140.572344651446,501.382554415613,360.810209764168,166.070879552585,526.881089316752,12.503553342861,0,0,0,1,1,0
4,0,0,0,1,1,0,1,0,0,0,60319.5427587763,937.743433751166,140.588228590786,-797.155205160379,192.200021514706,-604.955183645674,31.3212790010594,0,0,0,1,1,0
2,0,1,0,0,0,1,0,1,0,1,54021.6353703549,372.220249148086,1559.42480545491,1187.20455630682,285.37795156474,1472.58250787156,30.7366765908479,0,2,0,0,0,1
3,0,0,1,0,1,1,1,1,0,0,41857.4779791864,28.7111636716872,682.882039342076,654.170875670388,161.234223940969,815.405099611358,35.6877749378973,0,0,0,1,1,0
4,0,0,0,1,0,0,0,0,0,1,75525.2620881796,782.822441775352,488.975855521858,-293.846586253494,171.827126842132,-122.019459411362,34.8484863140645,0,0,0,1,0,1
4,0,0,0,1,1,1,0,1,0,1,47505.252427419,664.618757320568,1177.80060041696,513.18184309639,192.175085427111,705.356928523501,41.254714211378,0,2,0,0,1,0
1,1,0,0,0,1,0,0,1,0,1,43655.8988530033,225.864821812138,425.154778640717,199.289956828579,265.350768597122,464.640725425702,30.5147347312805,0,2,0,0,1,0
2,0,1,0,0,0,0,1,0,0,0,50832.2403787993,120.566375786439,276.450852397829,155.884476611391,210.989670786594,366.874147397985,24.3228175591341,1,2,0,0,0,1
4,0,0,0,1,0,0,0,1,0,0,65671.1400486907,846.94886743091,931.452475022525,84.5036075916141,190.399084091647,274.902691683261,33.7310858165734,0,2,0,0,0,1
2,0,1,0,0,0,1,1,0,1,0,44706.6886193114,894.24668205902,190.456282813102,-703.790399245918,204.751504600737,-499.038894645181,51.8445499477093,0,2,0,0,1,0
4,0,0,0,1,1,0,1,1,0,1,45431.7511493324,311.645038193092,27.2811455652118,-284.36389262788,187.111803133745,-97.2520894941348,36.8422580152983,0,0,0,1,0,1
4,0,0,0,1,0,0,0,1,0,0,40885.7400747746,284.992878558114,1863.67778526619,1578.68490670808,275.007377440235,1853.69228414831,37.7205961927699,1,2,0,0,1,0
4,0,0,0,1,0,0,1,1,1,1,39588.3633553731,835.216375533491,1337.85426337272,502.637887839228,191.179192979121,693.817080818349,37.3079633745544,0,0,0,1,1,0
3,0,0,1,0,1,1,1,1,0,0,37630.5194492898,514.152410672978,1255.46016870067,741.307758027688,153.657283047996,894.965041075684,34.9310229648403,0,0,0,1,1,0
4,0,0,0,1,0,0,0,0,0,1,55145.9195699872,57.5206880457699,459.476037882268,401.955349836498,252.613245794618,654.568595631117,35.0404492091697,0,1,1,0,1,0
3,0,0,1,0,0,1,0,1,0,0,43912.1804795417,530.509990872815,728.273584507406,197.76359363459,203.773469483489,401.53706311808,28.2153896958195,0,1,1,0,1,0
2,0,1,0,0,0,0,1,0,1,0,57534.0817995177,87.8922967240214,1745.69784943014,1657.80555270612,217.47942720636,1875.28497991248,43.5350261135552,0,1,1,0,1,0
3,0,0,1,0,1,0,0,1,0,0,62476.2058778206,779.61148135364,1792.83472988755,1013.2232485339,138.762948200414,1151.98619673432,38.607987679912,0,0,0,1,1,0
2,0,1,0,0,0,0,1,0,0,0,46436.4321149489,281.167320907116,953.567803837359,672.400482930243,246.321823146665,918.722306076908,27.6513382274386,0,1,1,0,1,0
3,0,0,1,0,1,0,1,1,0,1,41348.1239686771,549.699040828273,436.62945786491,-113.069582963362,281.559023680301,168.489440716938,27.0318389814998,0,0,0,1,1,0
4,0,0,0,1,0,1,1,1,1,0,41497.1654699434,194.606854114681,1461.57981315628,1266.9729590416,232.19369250062,1499.16665154222,27.569470077086,0,2,0,0,1,0
2,0,1,0,0,1,0,1,1,1,1,56167.8573312085,339.439826784655,1398.98010762408,1059.54028083943,267.381995085699,1326.92227592513,38.119481502711,0,0,0,1,1,0
2,0,1,0,0,0,1,1,0,0,1,42029.3320298435,834.643403068185,863.504009786993,28.8606067188084,161.509247157369,190.369853876177,47.1377708354213,0,0,0,1,1,0
4,0,0,0,1,0,1,1,0,1,1,52540.3944744981,347.348646260798,740.820988547057,393.472342286259,223.556963267097,617.029305553356,29.159655522262,0,0,0,1,1,0
4,0,0,0,1,0,0,1,0,0,1,66154.858104751,732.089834054932,832.029015757143,99.9391817022115,197.534628951554,297.473810653765,41.0142890664441,0,0,0,1,1,0
1,1,0,0,0,1,1,1,1,0,0,47863.092479184,171.036083018407,1428.58819151297,1257.55210849456,223.884331618345,1481.43644011291,40.6705531425632,0,0,0,1,0,1
2,0,1,0,0,1,0,0,0,0,1,64610.8068813288,917.041887529194,891.644752118737,-25.3971354104578,237.082701138834,211.685565728376,38.2185273010326,0,0,0,1,1,0
2,0,1,0,0,1,0,0,1,1,0,63211.1036200562,38.51682622917,1380.44547149912,1341.92864526995,170.942285024834,1512.87093029478,26.5177013277068,1,0,0,1,1,0
1,1,0,0,0,1,1,0,1,1,0,40476.2988377299,68.4717081021518,1440.72138983756,1372.24968173541,218.99718037234,1591.24686210775,44.9421700292688,0,0,0,1,1,0
1,1,0,0,0,1,1,1,1,0,0,52834.5626291745,140.706748701632,1557.85764101893,1417.1508923173,109.866870659145,1527.01776297644,22.86760157091,0,1,1,0,0,1
1,1,0,0,0,0,0,0,0,0,1,46737.2027355347,738.651206251234,1156.50523267686,417.85402642563,174.382162936726,592.236189362356,25.646316769603,0,0,0,1,1,0
4,0,0,0,1,0,1,1,1,0,1,41281.3789388027,115.339546231553,1208.55102641508,1093.21148018353,201.041291972442,1294.25277215597,37.9243093297708,1,0,0,1,1,0
2,0,1,0,0,0,1,1,0,1,0,57277.3718743496,646.071170223877,1850.90364515781,1204.83247493394,209.889656410816,1414.72213134475,47.5560691898681,0,0,0,1,1,0
1,1,0,0,0,0,0,0,1,0,0,56283.7444726339,944.893456529826,1480.57282809168,535.679371561855,241.676814454043,777.356186015898,16.5495038304747,0,0,0,1,1,0
1,1,0,0,0,0,1,1,0,0,1,40542.6965989879,644.378739409149,434.522228315473,-209.856511093676,236.677131677031,26.8206205833546,17.3374227616784,0,0,0,1,1,0
2,0,1,0,0,1,1,1,1,0,1,39187.7242541106,729.321391554549,324.283831752837,-405.037559801713,159.341259248075,-245.696300553638,40.631743503893,0,0,0,1,0,1
2,0,1,0,0,0,0,0,0,1,1,50400.5568842486,736.231769900769,678.464527241886,-57.7672426588833,255.227663023606,197.460420364723,37.9108091442106,0,1,1,0,1,0
4,0,0,0,1,1,1,1,0,1,0,34797.5903790343,331.452086102217,1724.29383127019,1392.84174516797,212.441695249345,1605.28344041732,31.9257518831398,1,0,0,1,0,1
3,0,0,1,0,0,0,1,0,0,1,51008.951675693,65.4443826060742,9.55160707235336,-55.8927755337209,156.963141480272,101.070365946551,28.7796792853741,0,2,0,0,1,0
3,0,0,1,0,0,0,1,0,0,0,54402.5462013898,418.645943747833,65.5329232104123,-353.113020537421,281.022624623114,-72.0903959143072,38.0702661888226,0,1,1,0,1,0
3,0,0,1,0,0,1,1,1,0,0,64447.3881549373,716.817391337827,363.051016815007,-353.76637452282,178.917163179797,-174.849211343024,51.1521390516632,0,1,1,0,1,0
1,1,0,0,0,1,1,0,0,0,1,48033.5123242897,599.419573089108,53.9430691860616,-545.476503903046,82.1527690520461,-463.323734851,33.714361234028,0,2,0,0,1,0
1,1,0,0,0,0,0,0,1,0,0,49789.65388229,425.642938585952,847.208634018898,421.565695432946,200.99406353947,622.559758972416,47.3086478047659,0,1,1,0,0,1
3,0,0,1,0,0,1,1,0,1,0,43524.7683612845,499.741663457826,436.300003901124,-63.4416595567018,276.005241369679,212.563581812977,41.5042496557216,0,0,0,1,0,1
4,0,0,0,1,0,1,1,1,0,0,56861.84546097,563.690812326968,1940.02806954086,1376.33725721389,182.443385758093,1558.78064297198,33.2889102805936,1,2,0,0,1,0
3,0,0,1,0,0,1,1,0,0,0,43552.5841607124,639.636065578088,1048.8873985596,409.251332981512,188.278969526288,597.5303025078,35.790255679424,0,0,0,1,0,1
2,0,1,0,0,1,0,1,0,1,0,57003.4348390118,353.412261465564,1948.97904060781,1595.56677914225,164.925679576413,1760.49245871866,37.3103493386763,1,0,0,1,0,1
2,0,1,0,0,1,1,1,0,0,1,60600.3284210391,32.2563541121781,1143.86574784294,1111.60939373076,258.561024962479,1370.17041869324,37.4298640843417,0,2,0,0,1,0
2,0,1,0,0,1,1,0,1,1,0,54796.0131442332,765.311234164983,1378.20771615952,612.89648199454,151.370779171739,764.267261166279,51.6276114914382,0,2,0,0,1,0
2,0,1,0,0,1,1,0,1,0,0,34919.6527454733,340.624626260251,1707.00970571488,1366.38507945463,212.614496299372,1578.999575754,33.4107887759655,0,0,0,1,1,0
3,0,0,1,0,1,0,0,0,1,1,76273.3014833759,831.574052106589,860.504753421992,28.930701315403,178.52211997108,207.452821286483,24.4752537191876,0,0,0,1,1,0
4,0,0,0,1,1,1,0,0,0,1,35110.2253072694,34.5509767066687,1708.98238942027,1674.4314127136,162.717382628988,1837.14879534259,33.0956435726237,0,0,0,1,0,1
4,0,0,0,1,1,1,1,0,0,1,56967.7670278959,418.494129786268,1115.06434157491,696.570211788639,155.752018979525,852.322230768165,34.8481155099208,0,0,0,1,1,0
2,0,1,0,0,1,0,1,1,1,0,45216.6581106225,683.184019289911,572.317684069276,-110.866335220635,173.293571768232,62.4272365475973,36.5314347640911,1,1,1,0,0,1
1,1,0,0,0,0,1,1,1,0,0,48289.2244895975,601.086834911257,1013.48234573379,412.395510822535,216.347860773496,628.74337159603,25.3262448824881,0,0,0,1,1,0
3,0,0,1,0,0,1,1,0,1,1,61998.4547694519,518.138121813536,1474.69041869044,956.552296876907,201.419487472272,1157.97178434918,47.217143626518,0,2,0,0,0,1
3,0,0,1,0,1,0,1,1,1,0,36300.6012726261,949.34869534336,964.437520131469,15.0888247881085,235.772084609345,250.860909397454,38.5043252197058,1,0,0,1,0,1
3,0,0,1,0,0,0,0,1,0,1,56901.2067638342,717.397783417255,1379.29073208943,661.892948672175,231.663348209753,893.556296881928,38.5150332675243,0,0,0,1,1,0
4,0,0,0,1,1,0,1,1,1,1,49416.3956596529,16.8477343395352,1285.80876905471,1268.96103471518,221.797593277821,1490.758627993,20.1150322358409,0,0,0,1,1,0
4,0,0,0,1,1,1,1,1,1,0,63452.6366658592,189.186539733782,1769.75552272052,1580.56898298673,212.049403839462,1792.6183868262,49.1897146614639,0,0,0,1,1,0
4,0,0,0,1,0,1,1,0,1,0,38659.5015603027,534.976079361513,1445.47977065668,910.503691295162,223.561783643681,1134.06547493884,29.2555615146622,0,1,1,0,1,0
1,1,0,0,0,1,0,1,0,1,1,51289.5823716991,561.302318936214,1013.9021598734,452.599840937182,74.535990103462,527.135831040644,19.3600679024708,0,1,1,0,0,1
3,0,0,1,0,1,0,1,1,0,0,68620.2954763389,961.685796966776,1197.09129491821,235.405497951433,92.0776032898044,327.483101241237,55.1073029466676,1,2,0,0,0,1
2,0,1,0,0,0,1,1,0,1,0,21546.3807144226,375.595485093072,1363.05565293878,987.460167845711,162.61040719787,1150.07057504358,46.1305205686572,0,2,0,0,0,1
3,0,0,1,0,0,1,0,0,0,0,58490.4371964722,344.87541206181,1222.64431416988,877.768902108073,192.476333829127,1070.2452359372,40.6685862157566,1,0,0,1,1,0
3,0,0,1,0,0,0,0,0,1,0,34468.8203299621,574.633638840169,649.27838370204,74.644744861871,209.074496966373,283.719241828244,31.2067654002614,1,1,1,0,0,1
2,0,1,0,0,1,0,0,1,0,0,34326.9401331018,207.225331338122,1980.71003798395,1773.48470664583,170.37052474301,1943.85523138884,45.5235752421073,0,0,0,1,1,0
1,1,0,0,0,0,0,1,0,0,0,48334.309907392,290.806261124089,1105.3405799903,814.534318866208,200.344585592876,1014.87890445908,30.619900684285,0,1,1,0,1,0
3,0,0,1,0,0,0,0,0,1,0,65503.1766022971,582.503377925605,1758.13802564517,1175.63464771956,219.591969792937,1395.2266175125,48.1643331930801,0,2,0,0,0,1
2,0,1,0,0,1,1,0,1,0,1,45200.7573501488,747.849842300639,462.245544884354,-285.604297416285,330.93133334215,45.3270359258649,40.816090431831,1,0,0,1,0,1
1,1,0,0,0,0,1,0,1,0,1,30464.423979682,199.440116295591,1072.66379566863,873.223679373041,285.634645713639,1158.85832508668,25.8604175164809,0,1,1,0,1,0
3,0,0,1,0,1,0,1,0,1,0,70238.5185391316,210.189283592626,71.7104482464492,-138.478835346177,138.535797938015,0.0569625918377028,32.16572290036,1,0,0,1,1,0
2,0,1,0,0,0,0,0,1,1,0,59206.2058685995,50.0164635013789,1231.0361941345,1181.01973063312,163.917054191671,1344.9367848248,33.8649341880854,0,0,0,1,1,0
1,1,0,0,0,0,1,0,0,1,0,43777.9661835722,703.678472200409,1742.08822054788,1038.40974834748,182.773555420803,1221.18330376828,28.2724998503312,0,2,0,0,1,0
3,0,0,1,0,0,1,0,0,0,0,51416.6851541603,308.350767474622,554.479641839862,246.12887436524,130.187596802305,376.316471167545,28.1426138315023,1,1,1,0,0,1
1,1,0,0,0,1,1,0,0,1,0,70875.0696555526,660.587737336755,1492.32488544658,831.737148109823,160.211639279823,991.948787389646,56.575634620973,0,0,0,1,1,0
2,0,1,0,0,1,1,0,1,0,0,51408.3570757336,10.1884880568832,1196.03590993211,1185.84742187522,166.77536020533,1352.62278208055,28.4340278094394,0,2,0,0,1,0
4,0,0,0,1,0,1,1,1,0,0,65779.0125587996,752.47714552097,764.439186546952,11.9620410259813,201.429148958942,213.391189984924,30.5011111283659,0,0,0,1,1,0
1,1,0,0,0,1,1,1,0,0,1,47237.7878354552,177.592562278733,1005.38183981553,827.789277536795,194.168760594641,1021.95803813144,46.1523690725867,0,0,0,1,1,0
2,0,1,0,0,0,0,1,1,1,1,45796.0283118996,425.105244386941,278.974587097764,-146.130657289177,121.950491182197,-24.1801661069802,31.08807119529,0,0,0,1,1,0
4,0,0,0,1,1,1,0,0,1,0,48968.9285433275,644.45878774859,1137.71219318733,493.253405438736,182.021851179107,675.275256617843,36.8034918156701,0,1,1,0,1,0
4,0,0,0,1,0,0,0,0,0,0,55918.3171422482,393.966066651046,142.270349431783,-251.695717219263,129.063087408704,-122.632629810559,17.2619561452596,0,0,0,1,1,0
2,0,1,0,0,1,0,0,0,0,1,32949.3730393259,771.125619998202,955.820803530514,184.695183532313,247.676148267074,432.371331799386,35.4846853338957,0,1,1,0,0,1
3,0,0,1,0,0,1,1,1,0,0,58882.5040525704,877.73338588886,665.96092749387,-211.772458394989,64.0291863909647,-147.743272004025,29.9249844145889,1,1,1,0,1,0
3,0,0,1,0,1,1,1,0,0,1,50684.4342965927,498.799592489377,726.329105906188,227.529513416812,202.982223060919,430.511736477731,42.2186150368394,1,0,0,1,0,1
1,1,0,0,0,1,0,0,0,0,1,46117.4289735291,72.5980962160975,1370.1660418883,1297.5679456722,171.392034792825,1468.95998046502,22.1802672694264,0,0,0,1,0,1
1,1,0,0,0,1,1,0,0,0,1,59879.3388088047,465.47754551284,1693.62999824807,1228.15245273523,171.464540626669,1399.6169933619,37.0077992344695,0,1,1,0,1,0
2,0,1,0,0,0,0,0,0,0,1,44031.2127926177,967.70024462603,1498.51664621383,530.816401587799,245.144364473076,775.960766060876,57.1531875961846,0,0,0,1,1,0
4,0,0,0,1,1,0,1,1,1,0,62514.0616220149,463.746128138155,1329.10037506372,865.354246925563,198.175199601695,1063.52944652726,55.7339855136716,0,0,0,1,1,0
4,0,0,0,1,0,1,1,0,1,0,70881.0236322808,776.480040280148,961.302168667316,184.822128387168,120.507591356097,305.329719743265,52.3132068043194,1,0,0,1,1,0
1,1,0,0,0,1,1,1,0,0,1,49672.8655247052,703.162062913179,777.822366449982,74.6603035368025,182.828188917045,257.488492453848,32.8020324198076,0,2,0,0,0,1
4,0,0,0,1,1,0,0,1,1,0,43837.7976903493,830.595421371982,608.786347787827,-221.809073584154,283.447356078968,61.6382824948141,16.7514997514523,0,1,1,0,1,0
4,0,0,0,1,0,1,0,0,1,0,49355.3910069843,62.4091243371367,606.623812112957,544.21468777582,179.398372117665,723.613059893486,40.1074351984156,0,0,0,1,0,1
2,0,1,0,0,1,1,0,1,1,0,45583.1164950075,714.06383975409,1862.78790421784,1148.72406446375,184.480965666353,1333.2050301301,33.1790826829267,0,2,0,0,0,1
1,1,0,0,0,0,1,0,0,0,0,37619.4828768511,370.342671871185,875.999998301268,505.657326430082,159.664892520637,665.322218950719,23.0820502553216,0,0,0,1,0,1
1,1,0,0,0,1,1,0,0,0,1,46610.1236523264,241.44337256439,866.913500241935,625.470127677545,186.580679507489,812.050807185034,14.814353309781,0,0,0,1,0,1
3,0,0,1,0,0,1,1,0,1,0,45649.0115070737,802.505625877529,1730.91812711209,928.412501234561,202.252049018653,1130.66455025321,20.7987811983638,0,0,0,1,1,0
2,0,1,0,0,1,0,1,0,0,0,63865.6959979435,639.682021923363,1068.30600928515,428.623987361789,232.802456884547,661.426444246336,43.1446746119974,0,1,1,0,0,1
4,0,0,0,1,0,1,0,0,0,0,27959.2231206765,287.998842308298,364.307005889714,76.308163581416,231.829932699331,308.138096280747,27.6379389544065,0,2,0,0,0,1
4,0,0,0,1,1,0,0,0,1,0,63873.5876328685,385.769802844152,542.254375759512,156.48457291536,234.746217151832,391.230790067193,31.3857220484522,0,0,0,1,0,1
3,0,0,1,0,0,1,1,0,1,1,63102.0927428353,134.933440946043,1641.66282070801,1506.72937976196,221.361541497174,1728.09092125914,51.3526858938731,0,0,0,1,1,0
1,1,0,0,0,0,1,1,1,1,1,48537.1321943849,630.114016588777,1284.71190016717,654.59788357839,133.172979582779,787.770863161169,57.5537028172646,0,0,0,1,1,0
4,0,0,0,1,1,0,1,0,0,0,57563.7754568845,565.964978421107,23.3182460069656,-542.646732414141,264.615994950922,-278.03073746322,29.8710370119449,0,0,0,1,0,1
2,0,1,0,0,1,0,1,1,0,1,53152.6596198937,99.8998519498855,1499.97352901846,1400.07367706858,209.993589883331,1610.06726695191,39.169439709964,0,2,0,0,0,1
2,0,1,0,0,0,0,1,0,0,1,52554.7647447386,672.56265762262,1487.68270993605,815.120052313432,215.949601937566,1031.069654251,47.6992897098194,0,1,1,0,1,0
1,1,0,0,0,1,1,0,1,0,1,57903.9463097352,211.709953146055,1420.15478713438,1208.44483398832,225.517075662674,1433.961909651,53.677687037748,0,2,0,0,1,0
2,0,1,0,0,0,1,1,1,1,0,60494.9542715129,614.795511122793,1899.08184157684,1284.28633045405,185.558423287036,1469.84475374109,27.2489047896911,0,0,0,1,0,1
3,0,0,1,0,1,1,1,1,1,0,46694.3465918521,312.441712943837,1338.14001549035,1025.69830254652,124.051032847941,1149.74933539446,3.79389960243975,1,1,1,0,1,0
3,0,0,1,0,0,0,1,0,0,1,58373.5083048367,733.44095912762,1618.8561595045,885.415200376883,249.285774698145,1134.70097507503,49.5806656987569,0,0,0,1,1,0
4,0,0,0,1,1,0,0,0,0,0,53965.290878909,333.025251049548,1814.62822901085,1481.6029779613,165.020552793288,1646.62353075459,20.7171514253955,0,2,0,0,0,1
3,0,0,1,0,0,0,0,0,1,0,43567.5510771209,150.37939301692,311.921259388328,161.541866371408,160.401542395375,321.943408766783,31.1661823177,0,0,0,1,0,1
4,0,0,0,1,0,1,1,0,1,0,56316.2299735555,586.352470098063,1421.64943180978,835.29696171172,208.796985805976,1044.0939475177,57.9957425782443,0,2,0,0,1,0
1,1,0,0,0,1,0,1,1,0,0,51773.6077330408,808.146613184363,812.661556527019,4.5149433426559,179.640071820904,184.15501516356,31.0274598847691,1,1,1,0,1,0
3,0,0,1,0,1,0,1,1,0,0,55362.6120791109,149.991913931444,433.049637358636,283.057723427191,115.052668223154,398.110391650346,32.970135441256,0,1,1,0,0,1
3,0,0,1,0,0,0,0,1,0,0,34112.4916685138,754.671074450016,1465.9633282572,711.292253807187,59.9249965419012,771.217250349088,34.3268066280307,0,2,0,0,1,0
4,0,0,0,1,1,0,0,1,0,0,45379.2382899439,910.376003477722,453.501431737095,-456.874571740627,67.3395980716994,-389.534973668928,29.5513797442306,0,1,1,0,0,1
